kind,C,mode,thr,int_f1,int_lipid5,fire,apo_pdb_f1,apo_pdb_auc,apo_pdb_fire,alphafold_f1,alphafold_auc,alphafold_fire,holdout_mean
no_base,0.1,blend_base25,0.95,0.901328900301817,0.6673079568504234,0.018107752956636004,0.7317073170731707,0.7931343283582091,0.13675213675213677,0.7594936708860759,0.856763925729443,0.12751677852348994,0.7456004939796232
no_base,0.3,paper17,0.95,0.8977991121681783,0.6616792039195019,0.020105124835742443,0.7317073170731707,0.7964179104477612,0.1452991452991453,0.7594936708860759,0.836870026525199,0.12080536912751678,0.7456004939796232
compact,0.03,blend_base25,0.9,0.9011879264224867,0.6669045917913168,0.021892247043363993,0.734375,0.7862686567164179,0.18803418803418803,0.7560975609756097,0.8224706328154605,0.19463087248322147,0.7452362804878048
simple,0.3,vsterol,0.99,0.8997327854600071,0.6655140778887342,0.011957950065703023,0.7244094488188977,0.7576119402985074,0.09401709401709402,0.7654320987654322,0.8237968927624101,0.15436241610738255,0.7449207737921649
simple,1.0,paper17,0.99,0.8986938651315381,0.662776335821251,0.01369250985545335,0.7244094488188977,0.7537313432835822,0.10256410256410256,0.7654320987654322,0.819439181508147,0.1476510067114094,0.7449207737921649
rich,0.03,blend_base25,0.95,0.9010759134354736,0.66694229799713,0.015558475689881734,0.7301587301587301,0.7898507462686568,0.13675213675213677,0.7594936708860759,0.8563849943160289,0.12080536912751678,0.744826200522403
no_base,3.0,mean,0.9,0.899805012230565,0.6657746457094949,0.03032851511169514,0.7317073170731707,0.7934328358208955,0.1623931623931624,0.7577639751552796,0.8472906403940886,0.174496644295302,0.7447356461142252
no_base,10.0,mean,0.9,0.899805012230565,0.6657746457094949,0.030696452036793692,0.7317073170731707,0.7934328358208955,0.1623931623931624,0.7577639751552796,0.8472906403940886,0.174496644295302,0.7447356461142252
no_base,30.0,mean,0.9,0.899805012230565,0.6657746457094949,0.030801576872536138,0.7317073170731707,0.7934328358208955,0.1623931623931624,0.7577639751552796,0.8472906403940886,0.174496644295302,0.7447356461142252
rich,1.0,blend_base25,0.9,0.901170017003794,0.6670384518432839,0.02967148488830486,0.7258064516129032,0.7880597014925375,0.17094017094017094,0.7625000000000001,0.8465327775672604,0.18791946308724833,0.7441532258064516
rich,3.0,blend_base25,0.9,0.9010494781897402,0.6670865187189368,0.030249671484888305,0.7258064516129032,0.7880597014925375,0.17094017094017094,0.7625000000000001,0.8465327775672604,0.18791946308724833,0.7441532258064516
rich,10.0,blend_base25,0.9,0.9010494781897402,0.6670865187189368,0.030617608409986858,0.7258064516129032,0.7880597014925375,0.17094017094017094,0.7625000000000001,0.8465327775672604,0.18791946308724833,0.7441532258064516
rich,30.0,blend_base25,0.9,0.9010494781897402,0.6670865187189368,0.03064388961892247,0.7258064516129032,0.7880597014925375,0.17094017094017094,0.7625000000000001,0.8465327775672604,0.18791946308724833,0.7441532258064516
no_base,0.1,blend_base25,0.9,0.901170017003794,0.6670384518432839,0.026228646517739818,0.7301587301587301,0.7859701492537314,0.1794871794871795,0.7577639751552796,0.8381962864721486,0.19463087248322147,0.7439613526570048
simple,0.1,mean,0.99,0.8998949026698309,0.6660574260178957,0.00911957950065703,0.71875,0.7441791044776119,0.10256410256410256,0.7682926829268293,0.8245547555892384,0.11409395973154363,0.7435213414634146
simple,0.03,mean,0.95,0.899238485745407,0.6645695012393125,0.014218134034165572,0.7384615384615385,0.7623880597014926,0.11965811965811966,0.7485380116959066,0.7529367184539598,0.20134228187919462,0.7434997750787226
simple,0.03,paper17,0.95,0.8961089204987499,0.6583006554295271,0.014218134034165572,0.7384615384615385,0.7585074626865671,0.11965811965811966,0.7485380116959066,0.7351269420234938,0.20134228187919462,0.7434997750787226
simple,0.1,mean,0.95,0.8994062979378029,0.6647064684744346,0.019842312746386332,0.7384615384615385,0.7555223880597015,0.1623931623931624,0.7485380116959066,0.7521788556271315,0.2080536912751678,0.7434997750787226
simple,0.1,paper17,0.9,0.894469121988592,0.656488562112459,0.026990801576872538,0.7384615384615385,0.7638805970149254,0.20512820512820512,0.7485380116959066,0.7303902993558166,0.2214765100671141,0.7434997750787226
simple,0.1,paper17,0.95,0.8960838826764159,0.6584309503764889,0.019842312746386332,0.7384615384615385,0.7549253731343284,0.1623931623931624,0.7485380116959066,0.7332322849564229,0.2080536912751678,0.7434997750787226
simple,0.3,paper17,0.9,0.8950128764789745,0.6571320302854768,0.029960578186596584,0.7384615384615385,0.766268656716418,0.21367521367521367,0.7485380116959066,0.7332322849564229,0.24161073825503357,0.7434997750787226
simple,1.0,paper17,0.9,0.8951042687681475,0.6572801766028908,0.031432325886990804,0.7384615384615385,0.766268656716418,0.21367521367521367,0.7485380116959066,0.7264115195149679,0.2550335570469799,0.7434997750787226
simple,3.0,paper17,0.9,0.8951042687681475,0.6572801766028908,0.03201051248357424,0.7384615384615385,0.7623880597014926,0.2222222222222222,0.7485380116959066,0.7264115195149679,0.2550335570469799,0.7434997750787226
simple,10.0,paper17,0.9,0.8951954954506338,0.6574512995975432,0.03208935611038108,0.7384615384615385,0.7623880597014926,0.2222222222222222,0.7485380116959066,0.7264115195149679,0.2550335570469799,0.7434997750787226
simple,30.0,paper17,0.9,0.8951954954506338,0.6574512995975432,0.0321419185282523,0.7384615384615385,0.7623880597014926,0.2222222222222222,0.7485380116959066,0.7264115195149679,0.2550335570469799,0.7434997750787226
no_base,3.0,vsterol,0.9,0.8989141651790618,0.6651079719527274,0.03032851511169514,0.7317073170731707,0.784776119402985,0.1623931623931624,0.7547169811320754,0.848237968927624,0.174496644295302,0.7432121491026231
no_base,10.0,vsterol,0.9,0.8989141651790618,0.6651079719527274,0.030696452036793692,0.7317073170731707,0.784776119402985,0.1623931623931624,0.7547169811320754,0.848237968927624,0.174496644295302,0.7432121491026231
no_base,30.0,vsterol,0.9,0.8989141651790618,0.6651079719527274,0.030801576872536138,0.7317073170731707,0.784776119402985,0.1623931623931624,0.7547169811320754,0.848237968927624,0.174496644295302,0.7432121491026231
rich,0.03,blend_base25,0.9,0.9011879264224867,0.6669045917913168,0.023180026281208934,0.734375,0.7853731343283582,0.19658119658119658,0.7515151515151516,0.8165971959075408,0.2080536912751678,0.7429450757575757
compact,0.3,blend_base25,0.95,0.9012640483389613,0.6670825116387205,0.02049934296977661,0.7258064516129032,0.7880597014925375,0.15384615384615385,0.7594936708860759,0.856763925729443,0.12751677852348994,0.7426500612494895
rich,0.1,blend_base25,0.95,0.901170017003794,0.6670384518432839,0.018633377135348225,0.7258064516129032,0.7880597014925375,0.15384615384615385,0.7594936708860759,0.856763925729443,0.12751677852348994,0.7426500612494895
no_base,0.3,blend_base25,0.9,0.9010494781897402,0.6670865187189368,0.028567674113009197,0.7258064516129032,0.7880597014925375,0.17094017094017094,0.7594936708860759,0.8510799545282304,0.174496644295302,0.7426500612494895
simple,0.3,paper17,0.99,0.8986022064652207,0.6627065715164312,0.011957950065703023,0.7244094488188977,0.7540298507462686,0.09401709401709402,0.7607361963190185,0.8076923076923077,0.15436241610738255,0.7425728225689581
simple,0.03,vsterol,0.95,0.8996074603229001,0.6654077046325969,0.014218134034165572,0.7384615384615385,0.7623880597014925,0.11965811965811966,0.7455621301775147,0.7631678666161424,0.20134228187919462,0.7420118343195266
simple,0.1,vsterol,0.95,0.8992471855134992,0.6651049471571284,0.019842312746386332,0.7384615384615385,0.7540298507462687,0.1623931623931624,0.7455621301775147,0.7631678666161424,0.2080536912751678,0.7420118343195266
rich,10.0,mean,0.99,0.9012589303274493,0.6675563496558048,0.010670170827858082,0.7272727272727273,0.8023880597014925,0.07692307692307693,0.7564102564102564,0.8575217885562714,0.09395973154362416,0.7418414918414918
rich,30.0,mean,0.99,0.9011426528225708,0.667419947268763,0.010670170827858082,0.7272727272727273,0.8023880597014925,0.07692307692307693,0.7564102564102564,0.8575217885562714,0.09395973154362416,0.7418414918414918
no_base,0.3,mean,0.99,0.9012642740642217,0.6676088730411136,0.008830486202365309,0.7272727272727273,0.7997014925373136,0.05128205128205128,0.7564102564102564,0.8586585827965139,0.08053691275167785,0.7418414918414918
no_base,1.0,mean,0.99,0.901030928479245,0.6672329662649354,0.010065703022339027,0.7272727272727273,0.8017910447761194,0.05982905982905983,0.7564102564102564,0.8575217885562714,0.09395973154362416,0.7418414918414918
no_base,3.0,mean,0.99,0.9012201779960471,0.6674394715094785,0.010459921156373193,0.7272727272727273,0.8017910447761194,0.05982905982905983,0.7564102564102564,0.8575217885562714,0.09395973154362416,0.7418414918414918
no_base,10.0,mean,0.99,0.901128727779597,0.6673767264114393,0.010722733245729303,0.7272727272727273,0.8017910447761194,0.06837606837606838,0.7564102564102564,0.8575217885562714,0.09395973154362416,0.7418414918414918
no_base,30.0,mean,0.99,0.901128727779597,0.6673767264114393,0.010801576872536137,0.7272727272727273,0.8017910447761194,0.06837606837606838,0.7564102564102564,0.8575217885562714,0.09395973154362416,0.7418414918414918
rich,3.0,blend_base25,0.95,0.9012136994405021,0.6672882481471821,0.021839684625492774,0.7317073170731707,0.7970149253731345,0.1452991452991453,0.751592356687898,0.8512694202349375,0.14093959731543623,0.7416498368805344
no_base,1.0,blend_base25,0.9,0.9010494781897402,0.6670865187189368,0.029855453350854138,0.7317073170731707,0.7961194029850747,0.17094017094017094,0.751592356687898,0.8489958317544525,0.16778523489932887,0.7416498368805344
simple,0.1,mean,0.9,0.8993343293204416,0.6645966496845549,0.026990801576872538,0.7384615384615385,0.7617910447761195,0.20512820512820512,0.7441860465116279,0.7472527472527473,0.2214765100671141,0.7413237924865832
simple,0.3,mean,0.9,0.8994274120464357,0.6646510080615691,0.029960578186596584,0.7384615384615385,0.7632835820895523,0.21367521367521367,0.7441860465116279,0.7508525956801819,0.24161073825503357,0.7413237924865832
simple,1.0,mean,0.9,0.8995203679060723,0.664787565671811,0.031432325886990804,0.7384615384615385,0.7632835820895523,0.21367521367521367,0.7441860465116279,0.744221295945434,0.2550335570469799,0.7413237924865832
simple,3.0,mean,0.9,0.8995203679060723,0.664787565671811,0.03201051248357424,0.7384615384615385,0.7588059701492538,0.2222222222222222,0.7441860465116279,0.744221295945434,0.2550335570469799,0.7413237924865832
simple,10.0,mean,0.9,0.8995203679060723,0.664787565671811,0.03208935611038108,0.7384615384615385,0.7588059701492538,0.2222222222222222,0.7441860465116279,0.744221295945434,0.2550335570469799,0.7413237924865832
simple,30.0,mean,0.9,0.8995203679060723,0.664787565671811,0.0321419185282523,0.7384615384615385,0.7588059701492538,0.2222222222222222,0.7441860465116279,0.744221295945434,0.2550335570469799,0.7413237924865832
simple,10.0,blend_base25,0.99,0.9011499123043175,0.6672643905551358,0.014323258869908016,0.7200000000000001,0.784179104477612,0.10256410256410256,0.7625000000000001,0.8518378173550587,0.14093959731543623,0.7412500000000001
simple,30.0,blend_base25,0.99,0.9011499123043175,0.6672643905551358,0.014375821287779238,0.7200000000000001,0.784179104477612,0.10256410256410256,0.7625000000000001,0.8518378173550587,0.14093959731543623,0.7412500000000001
simple,0.1,vsterol,0.9,0.8992685542384605,0.6651470155316795,0.026990801576872538,0.7384615384615385,0.7567164179104477,0.20512820512820512,0.7411764705882353,0.7569154982948086,0.2214765100671141,0.7398190045248869
simple,0.3,vsterol,0.9,0.8991791728044827,0.6651078980600039,0.029960578186596584,0.7384615384615385,0.757313432835821,0.21367521367521367,0.7411764705882353,0.7607048124289504,0.24161073825503357,0.7398190045248869
simple,1.0,vsterol,0.9,0.8991791728044827,0.6651078980600039,0.031432325886990804,0.7384615384615385,0.757313432835821,0.21367521367521367,0.7411764705882353,0.7544524441076165,0.2550335570469799,0.7398190045248869
simple,3.0,vsterol,0.9,0.8991791728044827,0.6651078980600039,0.03201051248357424,0.7384615384615385,0.7522388059701492,0.2222222222222222,0.7411764705882353,0.7544524441076165,0.2550335570469799,0.7398190045248869
simple,10.0,vsterol,0.9,0.8991791728044827,0.6651078980600039,0.03208935611038108,0.7384615384615385,0.7522388059701492,0.2222222222222222,0.7411764705882353,0.7544524441076165,0.2550335570469799,0.7398190045248869
simple,30.0,vsterol,0.9,0.8991791728044827,0.6651078980600039,0.0321419185282523,0.7384615384615385,0.7522388059701492,0.2222222222222222,0.7411764705882353,0.7544524441076165,0.2550335570469799,0.7398190045248869
compact,0.1,mean,0.99,0.9008555529586278,0.6670036102591168,0.0074638633377135345,0.7272727272727273,0.8023880597014925,0.042735042735042736,0.751592356687898,0.856574460022736,0.0738255033557047,0.7394325419803127
compact,0.3,mean,0.99,0.9007427566741072,0.6666910084973041,0.009250985545335086,0.7272727272727273,0.8017910447761194,0.05982905982905983,0.751592356687898,0.8548692686623721,0.087248322147651,0.7394325419803127
compact,1.0,mean,0.99,0.9006284082832201,0.6665415924544099,0.010223390275952694,0.7272727272727273,0.8017910447761194,0.05982905982905983,0.751592356687898,0.8541114058355438,0.09395973154362416,0.7394325419803127
compact,3.0,mean,0.99,0.900721791455887,0.6666489095275806,0.010696452036793692,0.7272727272727273,0.8017910447761194,0.05982905982905983,0.751592356687898,0.8537324744221296,0.10067114093959731,0.7394325419803127
compact,10.0,mean,0.99,0.9008342078761434,0.6668018232804944,0.010827858081471747,0.7272727272727273,0.8017910447761194,0.05982905982905983,0.751592356687898,0.8537324744221296,0.10067114093959731,0.7394325419803127
compact,30.0,mean,0.99,0.9008342078761434,0.6668018232804944,0.010827858081471747,0.7272727272727273,0.8017910447761194,0.05982905982905983,0.751592356687898,0.8537324744221296,0.10067114093959731,0.7394325419803127
rich,0.1,mean,0.99,0.9009685021581271,0.6669242451797516,0.00783180026281209,0.7272727272727273,0.8023880597014925,0.042735042735042736,0.751592356687898,0.8556271314892004,0.06711409395973154,0.7394325419803127
rich,0.3,mean,0.99,0.9008138444805825,0.6667412172198882,0.00961892247043364,0.7272727272727273,0.8041791044776119,0.05128205128205128,0.751592356687898,0.8548692686623721,0.087248322147651,0.7394325419803127
rich,1.0,mean,0.99,0.9008877608307696,0.667191852527272,0.010328515111695137,0.7272727272727273,0.8017910447761194,0.05982905982905983,0.751592356687898,0.8537324744221296,0.10067114093959731,0.7394325419803127
rich,3.0,mean,0.99,0.901073749481933,0.6673319098313649,0.01061760840998686,0.7272727272727273,0.8023880597014925,0.07692307692307693,0.751592356687898,0.8537324744221296,0.10067114093959731,0.7394325419803127
no_base,10.0,blend_base25,0.95,0.9013849201517552,0.6674748806650571,0.022128777923784496,0.7272727272727273,0.7958208955223881,0.13675213675213677,0.751592356687898,0.8556271314892006,0.12751677852348994,0.7394325419803127
no_base,30.0,blend_base25,0.95,0.9013849201517552,0.6674748806650571,0.02226018396846255,0.7272727272727273,0.7958208955223881,0.13675213675213677,0.751592356687898,0.8556271314892006,0.12751677852348994,0.7394325419803127
simple,3.0,blend_base25,0.99,0.9011499123043175,0.6672643905551358,0.01419185282522996,0.7200000000000001,0.784179104477612,0.10256410256410256,0.7577639751552796,0.8423645320197044,0.1476510067114094,0.7388819875776398
simple,0.03,maxlegacy,0.99,0.8992825814824372,0.6641554427764146,0.004257555847568988,0.7286821705426356,0.7492537313432837,0.07692307692307693,0.7484662576687117,0.7934823796892763,0.0738255033557047,0.7385742141056737
simple,0.03,paper17,0.9,0.8936390040239459,0.6557888558633376,0.021103810775295665,0.7328244274809161,0.7486567164179105,0.17094017094017094,0.7441860465116279,0.7120121258052292,0.2214765100671141,0.738505236996272
simple,1.0,blend_base25,0.95,0.9011701684327289,0.6670327548040046,0.024494086727989486,0.7286821705426356,0.7797014925373135,0.19658119658119658,0.7469879518072289,0.8099658961727927,0.18791946308724833,0.7378350611749322
simple,3.0,blend_base25,0.95,0.9011701684327289,0.6670327548040046,0.025019710906701707,0.7286821705426356,0.7814925373134328,0.21367521367521367,0.7469879518072289,0.8099658961727927,0.18791946308724833,0.7378350611749322
simple,10.0,blend_base25,0.95,0.9011701684327289,0.6670327548040046,0.02530880420499343,0.7286821705426356,0.7814925373134328,0.21367521367521367,0.7469879518072289,0.8099658961727927,0.18791946308724833,0.7378350611749322
simple,30.0,blend_base25,0.95,0.9011701684327289,0.6670327548040046,0.02530880420499343,0.7286821705426356,0.7814925373134328,0.21367521367521367,0.7469879518072289,0.8099658961727927,0.18791946308724833,0.7378350611749322
rich,10.0,blend_base25,0.99,0.9016792657218535,0.6678244607804841,0.010670170827858082,0.7272727272727273,0.8011940298507463,0.07692307692307693,0.7483870967741935,0.8571428571428572,0.09395973154362416,0.7378299120234604
rich,30.0,blend_base25,0.99,0.9015629237305114,0.6676880583934424,0.010670170827858082,0.7272727272727273,0.8011940298507463,0.07692307692307693,0.7483870967741935,0.8571428571428572,0.09395973154362416,0.7378299120234604
no_base,0.1,mean,0.99,0.901331575094089,0.6677599105131646,0.006438896189224704,0.7272727272727273,0.8023880597014925,0.042735042735042736,0.7483870967741935,0.8588480485032209,0.053691275167785234,0.7378299120234604
no_base,0.1,blend_base25,0.99,0.9017753218858889,0.6681122752129728,0.006438896189224704,0.7272727272727273,0.8017910447761194,0.042735042735042736,0.7483870967741935,0.8575217885562713,0.053691275167785234,0.7378299120234604
no_base,0.3,blend_base25,0.99,0.9018000171676259,0.6680490340534767,0.008830486202365309,0.7272727272727273,0.7997014925373134,0.05128205128205128,0.7483870967741935,0.8579007199696855,0.08053691275167785,0.7378299120234604
no_base,1.0,blend_base25,0.99,0.90156666883299,0.6676725591963472,0.010065703022339027,0.7272727272727273,0.8005970149253732,0.05982905982905983,0.7483870967741935,0.8571428571428572,0.09395973154362416,0.7378299120234604
no_base,3.0,blend_base25,0.99,0.9017559183497922,0.6678790644408902,0.010459921156373193,0.7272727272727273,0.8005970149253732,0.05982905982905983,0.7483870967741935,0.8571428571428572,0.09395973154362416,0.7378299120234604
no_base,10.0,blend_base25,0.99,0.9017559183497922,0.6678790644408902,0.010722733245729303,0.7272727272727273,0.8005970149253732,0.06837606837606838,0.7483870967741935,0.8571428571428572,0.09395973154362416,0.7378299120234604
no_base,30.0,blend_base25,0.99,0.9017559183497922,0.6678790644408902,0.010801576872536137,0.7272727272727273,0.8005970149253732,0.06837606837606838,0.7483870967741935,0.8571428571428572,0.09395973154362416,0.7378299120234604
simple,0.03,vsterol,0.99,0.9001364332895926,0.6659545377751573,0.004257555847568988,0.7286821705426356,0.7546268656716418,0.07692307692307693,0.7453416149068323,0.8021978021978023,0.0738255033557047,0.737011892724734
simple,0.03,vsterol,0.9,0.8991749990113194,0.6650926571546653,0.021103810775295665,0.7328244274809161,0.7486567164179103,0.17094017094017094,0.7411764705882353,0.7529367184539598,0.2214765100671141,0.7370004490345757
rich,10.0,blend_base25,0.95,0.9013052955018714,0.667375169676357,0.02202365308804205,0.7213114754098361,0.7946268656716418,0.13675213675213677,0.751592356687898,0.8512694202349375,0.14093959731543623,0.7364519160488671
rich,30.0,blend_base25,0.95,0.9014015748752398,0.6674672412876101,0.02204993429697766,0.7213114754098361,0.7946268656716418,0.13675213675213677,0.751592356687898,0.8512694202349375,0.14093959731543623,0.7364519160488671
no_base,0.3,blend_base25,0.95,0.901310024556512,0.6673730363002356,0.020105124835742443,0.7213114754098361,0.7907462686567165,0.1452991452991453,0.751592356687898,0.8550587343690792,0.12080536912751678,0.7364519160488671
no_base,1.0,blend_base25,0.95,0.90150012101307,0.6675591829906385,0.021392904073587383,0.7213114754098361,0.7907462686567165,0.1452991452991453,0.751592356687898,0.8556271314892006,0.12751677852348994,0.7364519160488671
no_base,3.0,blend_base25,0.9,0.9009391026343816,0.667000083017234,0.03032851511169514,0.7213114754098361,0.7937313432835822,0.1623931623931624,0.751592356687898,0.850322091701402,0.174496644295302,0.7364519160488671
no_base,3.0,blend_base25,0.95,0.90150012101307,0.6675591829906385,0.021865965834428385,0.7213114754098361,0.7907462686567165,0.1452991452991453,0.751592356687898,0.8556271314892006,0.12751677852348994,0.7364519160488671
no_base,10.0,blend_base25,0.9,0.9009391026343816,0.667000083017234,0.030696452036793692,0.7213114754098361,0.7937313432835822,0.1623931623931624,0.751592356687898,0.850322091701402,0.174496644295302,0.7364519160488671
no_base,30.0,blend_base25,0.9,0.9009391026343816,0.667000083017234,0.030801576872536138,0.7213114754098361,0.7937313432835822,0.1623931623931624,0.751592356687898,0.850322091701402,0.174496644295302,0.7364519160488671
simple,0.03,mean,0.9,0.8992417155250569,0.664543346810007,0.021103810775295665,0.7328244274809161,0.7492537313432837,0.17094017094017094,0.739884393063584,0.7372110647972717,0.2214765100671141,0.7363544102722501
simple,1.0,blend_base25,0.99,0.9011499123043175,0.6672643905551358,0.01369250985545335,0.7142857142857143,0.775820895522388,0.10256410256410256,0.7577639751552796,0.8423645320197044,0.1476510067114094,0.7360248447204969
simple,0.1,paper17,0.99,0.898769284478275,0.6633367938865325,0.00911957950065703,0.71875,0.7402985074626867,0.10256410256410256,0.7530864197530862,0.817165593027662,0.11409395973154363,0.7359182098765431
simple,0.3,blend_base25,0.95,0.9012821814197419,0.6669950485981916,0.022864651773981604,0.7286821705426356,0.7797014925373135,0.19658119658119658,0.7425149700598803,0.8010610079575596,0.19463087248322147,0.735598570301258
compact,0.1,blend_base25,0.99,0.9014827572557654,0.6675069040086494,0.0074638633377135345,0.7272727272727273,0.8017910447761194,0.042735042735042736,0.7435897435897436,0.8560060629026147,0.0738255033557047,0.7354312354312355
compact,0.3,blend_base25,0.99,0.9012564631021885,0.667271235170544,0.009250985545335086,0.7272727272727273,0.8005970149253732,0.05982905982905983,0.7435897435897436,0.8552482000757863,0.087248322147651,0.7354312354312355
compact,1.0,blend_base25,0.99,0.9012346595455596,0.6672165589756154,0.010223390275952694,0.7272727272727273,0.8005970149253732,0.05982905982905983,0.7435897435897436,0.854679802955665,0.09395973154362416,0.7354312354312355
compact,3.0,blend_base25,0.99,0.9013280427182266,0.6673238760487861,0.010696452036793692,0.7272727272727273,0.8005970149253732,0.05982905982905983,0.7435897435897436,0.854490337248958,0.10067114093959731,0.7354312354312355
compact,10.0,blend_base25,0.99,0.9013280427182266,0.6673238760487861,0.010827858081471747,0.7272727272727273,0.8005970149253732,0.05982905982905983,0.7435897435897436,0.854490337248958,0.10067114093959731,0.7354312354312355
compact,30.0,blend_base25,0.99,0.9013280427182266,0.6673238760487861,0.010827858081471747,0.7272727272727273,0.8005970149253732,0.05982905982905983,0.7435897435897436,0.854490337248958,0.10067114093959731,0.7354312354312355
rich,0.1,blend_base25,0.99,0.9014827572557654,0.6675069040086494,0.00783180026281209,0.7272727272727273,0.8017910447761194,0.042735042735042736,0.7435897435897436,0.8556271314892006,0.06711409395973154,0.7354312354312355
rich,0.3,blend_base25,0.99,0.9013280427182266,0.6673238760487861,0.00961892247043364,0.7272727272727273,0.8023880597014925,0.05128205128205128,0.7435897435897436,0.8552482000757863,0.087248322147651,0.7354312354312355
rich,1.0,blend_base25,0.99,0.9014936035860619,0.6676301003253137,0.010328515111695137,0.7272727272727273,0.8005970149253732,0.05982905982905983,0.7435897435897436,0.854490337248958,0.10067114093959731,0.7354312354312355
rich,3.0,blend_base25,0.99,0.9015861360535944,0.6676923286483519,0.01061760840998686,0.7272727272727273,0.8011940298507463,0.07692307692307693,0.7435897435897436,0.854490337248958,0.10067114093959731,0.7354312354312355
simple,0.1,blend_base25,0.99,0.9009994574927783,0.6672015453143793,0.00911957950065703,0.7086614173228347,0.7677611940298508,0.10256410256410256,0.7607361963190185,0.837059492231906,0.11409395973154363,0.7346988068209266
compact,0.03,vsterol,0.99,0.9013220915187259,0.6669853865265104,0.0038896189224704334,0.7272727272727273,0.8005970149253732,0.017094017094017096,0.7402597402597404,0.8615005683971202,0.03355704697986577,0.7337662337662338
compact,0.03,maxlegacy,0.99,0.9010236773944312,0.6660741788266847,0.0038896189224704334,0.7272727272727273,0.8005970149253732,0.017094017094017096,0.7402597402597404,0.8596059113300494,0.03355704697986577,0.7337662337662338
rich,0.03,vsterol,0.99,0.9004686267871432,0.666657082403785,0.00454664914586071,0.7272727272727273,0.8005970149253732,0.017094017094017096,0.7402597402597404,0.8615005683971202,0.040268456375838924,0.7337662337662338
rich,10.0,paper17,0.99,0.9001384964319403,0.6653718655082962,0.010670170827858082,0.7272727272727273,0.8032835820895522,0.07692307692307693,0.7402597402597404,0.8446381205001895,0.09395973154362416,0.7337662337662338
rich,30.0,paper17,0.99,0.9002542356150371,0.6653091204102569,0.010670170827858082,0.7272727272727273,0.8032835820895522,0.07692307692307693,0.7402597402597404,0.8446381205001895,0.09395973154362416,0.7337662337662338
no_base,0.03,vsterol,0.99,0.901196570903149,0.6678699533389824,0.0027069645203679367,0.7272727272727273,0.8005970149253732,0.017094017094017096,0.7402597402597404,0.8579007199696855,0.020134228187919462,0.7337662337662338
no_base,0.03,maxlegacy,0.99,0.9009524656804789,0.6675921505583109,0.0027069645203679367,0.7272727272727273,0.8005970149253732,0.017094017094017096,0.7402597402597404,0.8579007199696855,0.020134228187919462,0.7337662337662338
no_base,0.1,paper17,0.99,0.9006586859482946,0.6664109449508976,0.006438896189224704,0.7272727272727273,0.801492537313433,0.042735042735042736,0.7402597402597404,0.8486169003410383,0.053691275167785234,0.7337662337662338
no_base,0.3,paper17,0.99,0.9001486296104175,0.6656978092667256,0.008830486202365309,0.7272727272727273,0.7994029850746269,0.05128205128205128,0.7402597402597404,0.8465327775672603,0.08053691275167785,0.7337662337662338
no_base,1.0,paper17,0.99,0.9001633006112312,0.6652350077444947,0.010065703022339027,0.7272727272727273,0.8038805970149255,0.05982905982905983,0.7402597402597404,0.8446381205001895,0.09395973154362416,0.7337662337662338
no_base,3.0,paper17,0.99,0.900236003778178,0.6655157686589487,0.010459921156373193,0.7272727272727273,0.8038805970149255,0.05982905982905983,0.7402597402597404,0.8446381205001895,0.09395973154362416,0.7337662337662338
no_base,10.0,paper17,0.99,0.9001430970502695,0.6654379308211109,0.010722733245729303,0.7272727272727273,0.8056716417910449,0.06837606837606838,0.7402597402597404,0.8446381205001895,0.09395973154362416,0.7337662337662338
no_base,30.0,paper17,0.99,0.9001430970502695,0.6654379308211109,0.010801576872536137,0.7272727272727273,0.8056716417910449,0.06837606837606838,0.7402597402597404,0.8446381205001895,0.09395973154362416,0.7337662337662338
simple,0.3,blend_base25,0.99,0.9009616259718947,0.6671514643446739,0.011957950065703023,0.7142857142857143,0.775820895522388,0.09401709401709402,0.7530864197530862,0.8328912466843502,0.15436241610738255,0.7336860670194003
simple,0.03,mean,0.99,0.9007278416832478,0.6667190613406372,0.004257555847568988,0.71875,0.7528358208955224,0.07692307692307693,0.7484662576687117,0.8010610079575597,0.0738255033557047,0.7336081288343559
simple,0.03,blend_base25,0.99,0.9015942669666829,0.6676874797050907,0.004257555847568988,0.71875,0.7746268656716419,0.07692307692307693,0.7484662576687117,0.8234179613489958,0.0738255033557047,0.7336081288343559
simple,0.03,blend_base25,0.9,0.9010943711953452,0.6668502334143027,0.021103810775295665,0.7286821705426356,0.7728358208955224,0.17094017094017094,0.7380952380952381,0.7811671087533156,0.2214765100671141,0.7333887043189369
simple,0.03,blend_base25,0.95,0.9010218623301587,0.6668414370683974,0.014218134034165572,0.7286821705426356,0.7814925373134329,0.11965811965811966,0.7380952380952381,0.7912087912087912,0.20134228187919462,0.7333887043189369
simple,0.1,blend_base25,0.9,0.9011879264224867,0.6669045917913168,0.026990801576872538,0.7286821705426356,0.7805970149253731,0.20512820512820512,0.7380952380952381,0.7872300113679424,0.2214765100671141,0.7333887043189369
simple,0.1,blend_base25,0.95,0.9011879264224867,0.6669045917913168,0.019842312746386332,0.7286821705426356,0.7773134328358209,0.1623931623931624,0.7380952380952381,0.7906403940886699,0.2080536912751678,0.7333887043189369
simple,0.3,blend_base25,0.9,0.9011879264224867,0.6669045917913168,0.029960578186596584,0.7286821705426356,0.7814925373134328,0.21367521367521367,0.7380952380952381,0.7895035998484273,0.24161073825503357,0.7333887043189369
